"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","TENPC","select"
"416",3,5.57457531641105,2.72622473193562,191,1,0,"Flexibility",763,70,10000,0.25,1,1,0.6,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5574.57531641105,"min"
"417",3,5.63215749276282,2.79356565972236,312,1,3,"3 Month",279,70,10000,0.25,1,1,0.6,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5632.15749276282,"min"
"418",4,5.64631373306073,1.88483979082763,433,1,6,"6 Month",764,70,10000,0.25,1,1,0.6,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"419",4,5.64631373306073,1.88483979082763,554,1,9,"9 Month",280,70,10000,0.25,1,1,0.6,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"420",4,5.64631373306073,1.88483979082763,675,1,12,"12 Month",764,70,10000,0.25,1,1,0.6,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"421",4,5.64631373306073,1.88483979082763,71,0,0,"Uncertainty",284,71,10000,0.25,1,1,0.6,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"422",3,5.59252736711192,2.71752946665587,192,1,0,"Flexibility",767,71,10000,0.25,1,1,0.6,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5592.52736711192,"min"
"423",4,5.64631373306073,1.88483979082763,313,1,3,"3 Month",284,71,10000,0.25,1,1,0.6,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"424",4,5.64631373306073,1.88483979082763,434,1,6,"6 Month",768,71,10000,0.25,1,1,0.6,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"425",4,5.64631373306073,1.88483979082763,555,1,9,"9 Month",284,71,10000,0.25,1,1,0.6,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"426",4,5.64631373306073,1.88483979082763,676,1,12,"12 Month",768,71,10000,0.25,1,1,0.6,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"427",4,5.64631373306073,1.88483979082763,72,0,0,"Uncertainty",288,72,10000,0.25,1,1,0.6,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"428",3,5.61047941781279,2.70900410570778,193,1,0,"Flexibility",771,72,10000,0.25,1,1,0.6,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5610.47941781279,"min"
"429",4,5.64631373306073,1.88483979082763,314,1,3,"3 Month",288,72,10000,0.25,1,1,0.6,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"430",4,5.64631373306073,1.88483979082763,435,1,6,"6 Month",772,72,10000,0.25,1,1,0.6,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"431",4,5.64631373306073,1.88483979082763,556,1,9,"9 Month",288,72,10000,0.25,1,1,0.6,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"432",4,5.64631373306073,1.88483979082763,677,1,12,"12 Month",772,72,10000,0.25,1,1,0.6,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"433",4,5.64631373306073,1.88483979082763,73,0,0,"Uncertainty",292,73,10000,0.25,1,1,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"434",3,5.62843146851366,2.70065025814429,194,1,0,"Flexibility",775,73,10000,0.25,1,1,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5628.43146851366,"min"
"435",4,5.64631373306073,1.88483979082763,315,1,3,"3 Month",292,73,10000,0.25,1,1,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"436",4,5.64631373306073,1.88483979082763,436,1,6,"6 Month",776,73,10000,0.25,1,1,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"437",4,5.64631373306073,1.88483979082763,557,1,9,"9 Month",292,73,10000,0.25,1,1,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"438",4,5.64631373306073,1.88483979082763,678,1,12,"12 Month",776,73,10000,0.25,1,1,0.6,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"439",4,5.64631373306073,1.88483979082763,74,0,0,"Uncertainty",296,74,10000,0.25,1,1,0.6,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"440",2,5.63352743654239,3.11043311652607,195,1,0,"Flexibility",778,74,10000,0.25,1,1,0.6,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5633.52743654239,"min"
"441",4,5.64631373306073,1.88483979082763,316,1,3,"3 Month",296,74,10000,0.25,1,1,0.6,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"442",4,5.64631373306073,1.88483979082763,437,1,6,"6 Month",780,74,10000,0.25,1,1,0.6,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"443",4,5.64631373306073,1.88483979082763,558,1,9,"9 Month",296,74,10000,0.25,1,1,0.6,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"444",4,5.64631373306073,1.88483979082763,679,1,12,"12 Month",780,74,10000,0.25,1,1,0.6,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"445",4,5.64631373306073,1.88483979082763,75,0,0,"Uncertainty",300,75,10000,0.25,1,1,0.6,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"446",2,5.63352743654239,3.11043311652607,196,1,0,"Flexibility",782,75,10000,0.25,1,1,0.6,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5633.52743654239,"min"
"447",4,5.64631373306073,1.88483979082763,317,1,3,"3 Month",300,75,10000,0.25,1,1,0.6,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"448",4,5.64631373306073,1.88483979082763,438,1,6,"6 Month",784,75,10000,0.25,1,1,0.6,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"449",4,5.64631373306073,1.88483979082763,559,1,9,"9 Month",300,75,10000,0.25,1,1,0.6,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"450",4,5.64631373306073,1.88483979082763,680,1,12,"12 Month",784,75,10000,0.25,1,1,0.6,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"451",4,5.64631373306073,1.88483979082763,76,0,0,"Uncertainty",304,76,10000,0.25,1,1,0.6,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"452",2,5.63352743654239,3.11043311652607,197,1,0,"Flexibility",786,76,10000,0.25,1,1,0.6,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5633.52743654239,"min"
"453",4,5.64631373306073,1.88483979082763,318,1,3,"3 Month",304,76,10000,0.25,1,1,0.6,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"454",4,5.64631373306073,1.88483979082763,439,1,6,"6 Month",788,76,10000,0.25,1,1,0.6,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"455",4,5.64631373306073,1.88483979082763,560,1,9,"9 Month",304,76,10000,0.25,1,1,0.6,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"456",4,5.64631373306073,1.88483979082763,681,1,12,"12 Month",788,76,10000,0.25,1,1,0.6,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"457",4,5.64631373306073,1.88483979082763,77,0,0,"Uncertainty",308,77,10000,0.25,1,1,0.6,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"458",2,5.63352743654239,3.11043311652607,198,1,0,"Flexibility",790,77,10000,0.25,1,1,0.6,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5633.52743654239,"min"
"459",4,5.64631373306073,1.88483979082763,319,1,3,"3 Month",308,77,10000,0.25,1,1,0.6,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"460",4,5.64631373306073,1.88483979082763,440,1,6,"6 Month",792,77,10000,0.25,1,1,0.6,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"461",4,5.64631373306073,1.88483979082763,561,1,9,"9 Month",308,77,10000,0.25,1,1,0.6,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"462",4,5.64631373306073,1.88483979082763,682,1,12,"12 Month",792,77,10000,0.25,1,1,0.6,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"463",4,5.64631373306073,1.88483979082763,78,0,0,"Uncertainty",312,78,10000,0.25,1,1,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"464",3,5.52071916430844,2.75331369925173,199,1,0,"Flexibility",795,78,10000,0.25,1,1,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5520.71916430844,"min"
"465",3,5.57776276688119,2.82091109465329,320,1,3,"3 Month",311,78,10000,0.25,1,1,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5577.76276688119,"min"
"466",3,5.64118879050263,2.90859720205247,441,1,6,"6 Month",795,78,10000,0.25,1,1,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5641.18879050263,"min"
"467",4,5.64631373306073,1.88483979082763,562,1,9,"9 Month",312,78,10000,0.25,1,1,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"468",4,5.64631373306073,1.88483979082763,683,1,12,"12 Month",796,78,10000,0.25,1,1,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"469",4,5.64631373306073,1.88483979082763,79,0,0,"Uncertainty",316,79,10000,0.25,1,1,0.7,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"470",3,5.53867121500931,2.74411848344624,200,1,0,"Flexibility",799,79,10000,0.25,1,1,0.7,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5538.67121500931,"min"
"471",3,5.59589434217507,2.81163680353457,321,1,3,"3 Month",315,79,10000,0.25,1,1,0.7,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5595.89434217507,"min"
"472",4,5.64631373306073,1.88483979082763,442,1,6,"6 Month",800,79,10000,0.25,1,1,0.7,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"473",4,5.64631373306073,1.88483979082763,563,1,9,"9 Month",316,79,10000,0.25,1,1,0.7,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"474",4,5.64631373306073,1.88483979082763,684,1,12,"12 Month",800,79,10000,0.25,1,1,0.7,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"475",4,5.64631373306073,1.88483979082763,80,0,0,"Uncertainty",320,80,10000,0.25,1,1,0.7,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"476",3,5.55662326571018,2.73508828109202,201,1,0,"Flexibility",803,80,10000,0.25,1,1,0.7,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5556.62326571018,"min"
"477",3,5.61402591746894,2.80252114093779,322,1,3,"3 Month",319,80,10000,0.25,1,1,0.7,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5614.02591746894,"min"
"478",4,5.64631373306073,1.88483979082763,443,1,6,"6 Month",804,80,10000,0.25,1,1,0.7,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"479",4,5.64631373306073,1.88483979082763,564,1,9,"9 Month",320,80,10000,0.25,1,1,0.7,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"480",4,5.64631373306073,1.88483979082763,685,1,12,"12 Month",804,80,10000,0.25,1,1,0.7,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"481",4,5.64631373306073,1.88483979082763,81,0,0,"Uncertainty",324,81,10000,0.25,1,1,0.7,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"482",3,5.57457531641105,2.72622473193562,202,1,0,"Flexibility",807,81,10000,0.25,1,1,0.7,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5574.57531641105,"min"
"483",3,5.63215749276282,2.79356565972236,323,1,3,"3 Month",323,81,10000,0.25,1,1,0.7,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5632.15749276282,"min"
"484",4,5.64631373306073,1.88483979082763,444,1,6,"6 Month",808,81,10000,0.25,1,1,0.7,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"485",4,5.64631373306073,1.88483979082763,565,1,9,"9 Month",324,81,10000,0.25,1,1,0.7,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"486",4,5.64631373306073,1.88483979082763,686,1,12,"12 Month",808,81,10000,0.25,1,1,0.7,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"487",4,5.64631373306073,1.88483979082763,82,0,0,"Uncertainty",328,82,10000,0.25,1,1,0.7,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"488",3,5.59252736711192,2.71752946665587,203,1,0,"Flexibility",811,82,10000,0.25,1,1,0.7,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5592.52736711192,"min"
"489",4,5.64631373306073,1.88483979082763,324,1,3,"3 Month",328,82,10000,0.25,1,1,0.7,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"490",4,5.64631373306073,1.88483979082763,445,1,6,"6 Month",812,82,10000,0.25,1,1,0.7,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"491",4,5.64631373306073,1.88483979082763,566,1,9,"9 Month",328,82,10000,0.25,1,1,0.7,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"492",4,5.64631373306073,1.88483979082763,687,1,12,"12 Month",812,82,10000,0.25,1,1,0.7,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"493",4,5.64631373306073,1.88483979082763,83,0,0,"Uncertainty",332,83,10000,0.25,1,1,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"494",3,5.61047941781279,2.70900410570778,204,1,0,"Flexibility",815,83,10000,0.25,1,1,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5610.47941781279,"min"
"495",4,5.64631373306073,1.88483979082763,325,1,3,"3 Month",332,83,10000,0.25,1,1,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"496",4,5.64631373306073,1.88483979082763,446,1,6,"6 Month",816,83,10000,0.25,1,1,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"497",4,5.64631373306073,1.88483979082763,567,1,9,"9 Month",332,83,10000,0.25,1,1,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"498",4,5.64631373306073,1.88483979082763,688,1,12,"12 Month",816,83,10000,0.25,1,1,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"499",4,5.64631373306073,1.88483979082763,84,0,0,"Uncertainty",336,84,10000,0.25,1,1,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"500",3,5.62843146851366,2.70065025814429,205,1,0,"Flexibility",819,84,10000,0.25,1,1,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5628.43146851366,"min"
"501",4,5.64631373306073,1.88483979082763,326,1,3,"3 Month",336,84,10000,0.25,1,1,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"502",4,5.64631373306073,1.88483979082763,447,1,6,"6 Month",820,84,10000,0.25,1,1,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"503",4,5.64631373306073,1.88483979082763,568,1,9,"9 Month",336,84,10000,0.25,1,1,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"504",4,5.64631373306073,1.88483979082763,689,1,12,"12 Month",820,84,10000,0.25,1,1,0.7,0.6,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"505",4,5.64631373306073,1.88483979082763,85,0,0,"Uncertainty",340,85,10000,0.25,1,1,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"506",2,5.63713922430717,3.1087236070603,206,1,0,"Flexibility",822,85,10000,0.25,1,1,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5637.13922430717,"min"
"507",4,5.64631373306073,1.88483979082763,327,1,3,"3 Month",340,85,10000,0.25,1,1,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"508",4,5.64631373306073,1.88483979082763,448,1,6,"6 Month",824,85,10000,0.25,1,1,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"509",4,5.64631373306073,1.88483979082763,569,1,9,"9 Month",340,85,10000,0.25,1,1,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"510",4,5.64631373306073,1.88483979082763,690,1,12,"12 Month",824,85,10000,0.25,1,1,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"511",4,5.64631373306073,1.88483979082763,86,0,0,"Uncertainty",344,86,10000,0.25,1,1,0.7,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"512",2,5.63713922430717,3.1087236070603,207,1,0,"Flexibility",826,86,10000,0.25,1,1,0.7,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5637.13922430717,"min"
"513",4,5.64631373306073,1.88483979082763,328,1,3,"3 Month",344,86,10000,0.25,1,1,0.7,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"514",4,5.64631373306073,1.88483979082763,449,1,6,"6 Month",828,86,10000,0.25,1,1,0.7,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"515",4,5.64631373306073,1.88483979082763,570,1,9,"9 Month",344,86,10000,0.25,1,1,0.7,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"516",4,5.64631373306073,1.88483979082763,691,1,12,"12 Month",828,86,10000,0.25,1,1,0.7,0.8,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"517",4,5.64631373306073,1.88483979082763,87,0,0,"Uncertainty",348,87,10000,0.25,1,1,0.7,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"518",2,5.63713922430717,3.1087236070603,208,1,0,"Flexibility",830,87,10000,0.25,1,1,0.7,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5637.13922430717,"min"
"519",4,5.64631373306073,1.88483979082763,329,1,3,"3 Month",348,87,10000,0.25,1,1,0.7,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"520",4,5.64631373306073,1.88483979082763,450,1,6,"6 Month",832,87,10000,0.25,1,1,0.7,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"521",4,5.64631373306073,1.88483979082763,571,1,9,"9 Month",348,87,10000,0.25,1,1,0.7,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"522",4,5.64631373306073,1.88483979082763,692,1,12,"12 Month",832,87,10000,0.25,1,1,0.7,0.9,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"523",4,5.64631373306073,1.88483979082763,88,0,0,"Uncertainty",352,88,10000,0.25,1,1,0.7,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"524",2,5.63713922430717,3.1087236070603,209,1,0,"Flexibility",834,88,10000,0.25,1,1,0.7,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Simple",5637.13922430717,"min"
"525",4,5.64631373306073,1.88483979082763,330,1,3,"3 Month",352,88,10000,0.25,1,1,0.7,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"526",4,5.64631373306073,1.88483979082763,451,1,6,"6 Month",836,88,10000,0.25,1,1,0.7,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"527",4,5.64631373306073,1.88483979082763,572,1,9,"9 Month",352,88,10000,0.25,1,1,0.7,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"528",4,5.64631373306073,1.88483979082763,693,1,12,"12 Month",836,88,10000,0.25,1,1,0.7,1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"529",4,5.64631373306073,1.88483979082763,89,0,0,"Uncertainty",356,89,10000,0.25,1,1,0.8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"530",3,5.52071916430844,2.75331369925173,210,1,0,"Flexibility",839,89,10000,0.25,1,1,0.8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5520.71916430844,"min"
"531",3,5.57776276688119,2.82091109465329,331,1,3,"3 Month",355,89,10000,0.25,1,1,0.8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5577.76276688119,"min"
"532",3,5.64118879050263,2.90859720205247,452,1,6,"6 Month",839,89,10000,0.25,1,1,0.8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5641.18879050263,"min"
"533",4,5.64631373306073,1.88483979082763,573,1,9,"9 Month",356,89,10000,0.25,1,1,0.8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"534",4,5.64631373306073,1.88483979082763,694,1,12,"12 Month",840,89,10000,0.25,1,1,0.8,0,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"535",4,5.64631373306073,1.88483979082763,90,0,0,"Uncertainty",360,90,10000,0.25,1,1,0.8,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"536",3,5.53867121500931,2.74411848344624,211,1,0,"Flexibility",843,90,10000,0.25,1,1,0.8,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5538.67121500931,"min"
"537",3,5.59589434217507,2.81163680353457,332,1,3,"3 Month",359,90,10000,0.25,1,1,0.8,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5595.89434217507,"min"
"538",4,5.64631373306073,1.88483979082763,453,1,6,"6 Month",844,90,10000,0.25,1,1,0.8,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"539",4,5.64631373306073,1.88483979082763,574,1,9,"9 Month",360,90,10000,0.25,1,1,0.8,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"540",4,5.64631373306073,1.88483979082763,695,1,12,"12 Month",844,90,10000,0.25,1,1,0.8,0.1,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"541",4,5.64631373306073,1.88483979082763,91,0,0,"Uncertainty",364,91,10000,0.25,1,1,0.8,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"542",3,5.55662326571018,2.73508828109202,212,1,0,"Flexibility",847,91,10000,0.25,1,1,0.8,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5556.62326571018,"min"
"543",3,5.61402591746894,2.80252114093779,333,1,3,"3 Month",363,91,10000,0.25,1,1,0.8,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5614.02591746894,"min"
"544",4,5.64631373306073,1.88483979082763,454,1,6,"6 Month",848,91,10000,0.25,1,1,0.8,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"545",4,5.64631373306073,1.88483979082763,575,1,9,"9 Month",364,91,10000,0.25,1,1,0.8,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"546",4,5.64631373306073,1.88483979082763,696,1,12,"12 Month",848,91,10000,0.25,1,1,0.8,0.2,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"547",4,5.64631373306073,1.88483979082763,92,0,0,"Uncertainty",368,92,10000,0.25,1,1,0.8,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"548",3,5.57457531641105,2.72622473193562,213,1,0,"Flexibility",851,92,10000,0.25,1,1,0.8,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5574.57531641105,"min"
"549",3,5.63215749276282,2.79356565972236,334,1,3,"3 Month",367,92,10000,0.25,1,1,0.8,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5632.15749276282,"min"
"550",4,5.64631373306073,1.88483979082763,455,1,6,"6 Month",852,92,10000,0.25,1,1,0.8,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"551",4,5.64631373306073,1.88483979082763,576,1,9,"9 Month",368,92,10000,0.25,1,1,0.8,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"552",4,5.64631373306073,1.88483979082763,697,1,12,"12 Month",852,92,10000,0.25,1,1,0.8,0.3,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"553",4,5.64631373306073,1.88483979082763,93,0,0,"Uncertainty",372,93,10000,0.25,1,1,0.8,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Robust",5646.31373306073,"min"
"554",3,5.59252736711192,2.71752946665587,214,1,0,"Flexibility",855,93,10000,0.25,1,1,0.8,0.4,0.333333333333333,0.333333333333333,0.333333333333333,1,"Advanced",5592.52736711192,"min"
