"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","LSCOOptionText","CRLCOOptionText","MESCDOptionText","TENPC"
"401",1,5.79688182740873,3.48700636951631,101,1,0,"Flexibility",153,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5796.88182740873
"402",2,5.69021887054564,3.25722352840783,101,1,0,"Flexibility",154,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5690.21887054564
"403",3,5.6268927605727,2.78378215767286,101,1,0,"Flexibility",155,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5626.8927605727
"404",4,5.68571697836119,1.96597509777403,101,1,0,"Flexibility",156,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5685.71697836119
"405",1,5.95348928583263,3.54224669389955,102,1,0,"Flexibility",157,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5953.48928583263
"406",2,5.8159406310114,3.29675331438477,102,1,0,"Flexibility",158,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5815.9406310114
"407",3,5.75030836954476,2.83127422075603,102,1,0,"Flexibility",159,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5750.30836954476
"408",4,5.7335667989977,2.01195793098178,102,1,0,"Flexibility",160,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5733.5667989977
"409",1,6.10182181911954,3.58689166841505,103,1,0,"Flexibility",161,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6101.82181911954
"410",2,5.94151232865608,3.32631963295177,103,1,0,"Flexibility",162,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5941.51232865608
"411",3,5.87564090599209,2.88229785007595,103,1,0,"Flexibility",163,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5875.64090599209
"412",4,5.79207965176712,2.07058953884235,103,1,0,"Flexibility",164,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5792.07965176712
"413",1,6.24101570101776,3.61734959317916,104,1,0,"Flexibility",165,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6241.01570101776
"414",2,6.09460582602902,3.38030726224089,104,1,0,"Flexibility",166,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6094.60582602902
"415",3,5.98997361413692,2.90621394765627,104,1,0,"Flexibility",167,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5989.97361413692
"416",4,5.83449040117376,2.10497067183526,104,1,0,"Flexibility",168,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5834.49040117376
"417",1,6.39664010492926,3.6569595844007,105,1,0,"Flexibility",169,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6396.64010492926
"418",2,6.2181935179835,3.40912260007076,105,1,0,"Flexibility",170,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6218.1935179835
"419",3,6.1074312505678,2.92957033185454,105,1,0,"Flexibility",171,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6107.4312505678
"420",4,5.88615539275714,2.14758754507489,105,1,0,"Flexibility",172,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5886.15539275714
"421",1,5.88594523641353,3.66179535054701,106,1,0,"Flexibility",173,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5885.94523641353
"422",2,5.76522073160621,3.42757232620538,106,1,0,"Flexibility",174,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5765.22073160621
"423",3,5.63517341588921,2.89604033360794,106,1,0,"Flexibility",175,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5635.17341588921
"424",4,5.71816505206752,2.04190190822436,106,1,0,"Flexibility",176,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5718.16505206752
"425",1,6.02314765390442,3.70077078992559,107,1,0,"Flexibility",177,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6023.14765390442
"426",2,5.90400200042711,3.47907265200181,107,1,0,"Flexibility",178,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5904.00200042711
"427",3,5.76756050785677,2.94212906020668,107,1,0,"Flexibility",179,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5767.56050785677
"428",4,5.77075832300711,2.08829534793506,107,1,0,"Flexibility",180,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5770.75832300711
"429",1,6.17975511232832,3.74341097653462,108,1,0,"Flexibility",181,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6179.75511232832
"430",2,6.02972376089287,3.50845607937864,108,1,0,"Flexibility",182,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6029.72376089287
"431",3,5.89097611682883,2.98128652678634,108,1,0,"Flexibility",183,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5890.97611682883
"432",4,5.81860814364361,2.12973116873445,108,1,0,"Flexibility",184,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5818.60814364361
"433",1,6.32808764561524,3.77680738985622,109,1,0,"Flexibility",185,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6328.08764561524
"434",2,6.15529545853755,3.52865248429615,109,1,0,"Flexibility",186,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6155.29545853755
"435",3,6.01630865327615,3.02395974191211,109,1,0,"Flexibility",187,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6016.30865327615
"436",4,5.87712099641304,2.18292651153051,109,1,0,"Flexibility",188,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5877.12099641304
"437",1,6.46728152751345,3.79746025145036,110,1,0,"Flexibility",189,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6467.28152751346
"438",2,6.30838895591048,3.57043401858187,110,1,0,"Flexibility",190,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6308.38895591048
"439",3,6.13064136142098,3.04148024287623,110,1,0,"Flexibility",191,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6130.64136142098
"440",4,5.91953174581967,2.21393644668204,110,1,0,"Flexibility",192,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5919.53174581967
"441",1,6.62290593142496,3.82601720749715,111,1,0,"Flexibility",193,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6622.90593142496
"442",2,6.43197664786497,3.59037485289181,111,1,0,"Flexibility",194,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6431.97664786497
"443",3,6.24809899785187,3.05840752360926,111,1,0,"Flexibility",195,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6248.09899785187
"444",4,5.97119673740306,2.25254458887991,111,1,0,"Flexibility",196,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5971.19673740305
"445",1,6.24207136871638,3.88972656806743,112,1,0,"Flexibility",197,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6242.07136871638
"446",2,6.11612542533878,3.68844646537785,112,1,0,"Flexibility",198,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6116.12542533878
"447",3,5.93575622010859,3.13585041377771,112,1,0,"Flexibility",199,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5935.75622010859
"448",4,5.85346839267181,2.18791821085997,112,1,0,"Flexibility",200,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5853.46839267181
"449",1,6.39867882714028,3.92158348670101,113,1,0,"Flexibility",201,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6398.67882714028
"450",2,6.24184718580454,3.70899076244598,113,1,0,"Flexibility",202,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6241.84718580454
"451",3,6.05917182908066,3.16606753891297,113,1,0,"Flexibility",203,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6059.17182908066
"452",4,5.90131821330832,2.22572401089549,113,1,0,"Flexibility",204,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5901.31821330832
"453",1,6.54701136042719,3.94525181074934,114,1,0,"Flexibility",205,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6547.01136042719
"454",2,6.36741888344922,3.72094854101516,114,1,0,"Flexibility",206,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6367.41888344922
"455",3,6.18450436552798,3.19970027032096,114,1,0,"Flexibility",207,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6184.50436552798
"456",4,5.95983106607774,2.27455061585049,114,1,0,"Flexibility",208,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5959.83106607774
"457",1,6.84182964623691,3.97618499616494,115,1,0,"Flexibility",209,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6841.82964623691
"458",2,6.64410007277664,3.76396976767452,115,1,0,"Flexibility",210,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6644.10007277664
"459",3,6.4162947101037,3.2201903355936,115,1,0,"Flexibility",211,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6416.2947101037
"460",4,6.05390680706776,2.33812016279596,115,1,0,"Flexibility",212,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6053.90680706776
"461",1,6.61861644005453,4.08165187412018,116,1,0,"Flexibility",213,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6618.61644005453
"462",2,6.43810984922754,3.85472651644095,116,1,0,"Flexibility",214,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6438.10984922754
"463",3,6.22282099815462,3.31360192731839,116,1,0,"Flexibility",215,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6222.82099815462
"464",4,5.99005319595279,2.32917159886907,116,1,0,"Flexibility",216,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5990.05319595279
"465",1,6.76694897334144,4.0964402225049,117,1,0,"Flexibility",217,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6766.94897334144
"466",2,6.56368154687222,3.85985324648064,117,1,0,"Flexibility",218,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6563.68154687222
"467",3,6.34815353460195,3.33961534585077,117,1,0,"Flexibility",219,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6348.15353460195
"468",4,6.04856604872221,2.37368661703427,117,1,0,"Flexibility",220,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6048.56604872221
"469",1,7.06176725915116,4.11049407497323,118,1,0,"Flexibility",221,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7061.76725915116
"470",2,6.84036273619964,3.88739787205481,118,1,0,"Flexibility",222,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6840.36273619964
"471",3,6.57994387917766,3.34794003142299,118,1,0,"Flexibility",223,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6579.94387917766
"472",4,6.14264178971223,2.43123759827729,118,1,0,"Flexibility",224,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6142.64178971223
"473",1,6.99708921300262,4.25636159529942,119,1,0,"Flexibility",225,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6997.08921300262
"474",2,6.78102155001154,4.00198370220456,119,1,0,"Flexibility",226,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6781.02155001154
"475",3,6.4958736436804,3.44849684207552,119,1,0,"Flexibility",227,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6495.8736436804
"476",4,6.13268587022901,2.47101594955008,119,1,0,"Flexibility",228,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6132.68587022901
"477",1,7.13628309490084,4.25285596450711,120,1,0,"Flexibility",229,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7136.28309490084
"478",2,6.93411504738448,4.01508106101364,120,1,0,"Flexibility",230,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6934.11504738448
"479",3,6.61020635182522,3.44800364292843,120,1,0,"Flexibility",231,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6610.20635182522
"480",4,6.17509661963564,2.49411040143321,120,1,0,"Flexibility",232,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6175.09661963564
"481",1,7.29190749881234,4.25396760690554,121,1,0,"Flexibility",233,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7291.90749881234
"482",2,7.05770273933896,4.01360048770496,121,1,0,"Flexibility",234,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7057.70273933896
"483",3,6.72766398825611,3.44663825007729,121,1,0,"Flexibility",235,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6727.66398825611
"484",4,6.22676161121903,2.52321601817111,121,1,0,"Flexibility",236,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6226.76161121903
"485",1,7.36195427838624,4.3485217074349,122,1,0,"Flexibility",237,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7361.95427838624
"486",2,7.15349135075369,4.13310261234355,122,1,0,"Flexibility",238,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7153.49135075369
"487",3,6.77647761385821,3.57001545255513,122,1,0,"Flexibility",239,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6776.47761385821
"488",4,6.25127068252637,2.56027316466742,122,1,0,"Flexibility",240,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6251.27068252637
"489",1,7.51757868229774,4.34152630698933,123,1,0,"Flexibility",241,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7517.57868229774
"490",2,7.27707904270818,4.12509639979079,123,1,0,"Flexibility",242,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7277.07904270818
"491",3,6.8939352502891,3.56321945317519,123,1,0,"Flexibility",243,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6893.9352502891
"492",4,6.30293567410975,2.58711406894138,123,1,0,"Flexibility",244,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6302.93567410975
"493",1,7.74029324565989,4.44957996594926,124,1,0,"Flexibility",245,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7740.29324565989
"494",2,7.45757353109344,4.20606795634851,124,1,0,"Flexibility",246,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7457.57353109344
"495",3,7.0593865423648,3.64865980124577,124,1,0,"Flexibility",247,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7059.3865423648
"496",4,6.38419195491008,2.65776175115789,124,1,0,"Flexibility",248,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6384.19195491008
"497",1,4,0,125,1,3,"3 Month Delay",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4000
"498",2,4.025,0,125,1,3,"3 Month Delay",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4025
"499",3,4.25,0,125,1,3,"3 Month Delay",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4250
"500",4,5,0,125,1,3,"3 Month Delay",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5000
"501",1,4.13890541562943,0.922658873965468,126,1,3,"3 Month Delay",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4138.90541562943
"502",2,4.16090605513279,0.881251679675137,126,1,3,"3 Month Delay",6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4160.90605513279
"503",3,4.37441217037826,0.782584823959252,126,1,3,"3 Month Delay",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4374.41217037826
"504",4,5.0523079462341,0.5215442728308,126,1,3,"3 Month Delay",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5052.3079462341
"505",1,4.30369843974604,1.3694037098582,127,1,3,"3 Month Delay",9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4303.69843974604
"506",2,4.28840615204374,1.20505368272053,127,1,3,"3 Month Delay",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4288.40615204374
"507",3,4.48671495030461,1.05518345930014,127,1,3,"3 Month Delay",11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4486.71495030461
"508",4,5.1071599041071,0.753141968254095,127,1,3,"3 Month Delay",12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5107.1599041071
"509",1,4.46002658220603,1.64959618828988,128,1,3,"3 Month Delay",13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4460.02658220603
"510",2,4.43118365445242,1.48698770493003,128,1,3,"3 Month Delay",14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4431.18365445242
"511",3,4.63234958208392,1.35944106199323,128,1,3,"3 Month Delay",15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4632.34958208392
"512",4,5.16860678302015,0.93700386530408,128,1,3,"3 Month Delay",16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5168.60678302015
"513",1,4.60963577097743,1.84844323357069,129,1,3,"3 Month Delay",17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4609.63577097743
"514",2,4.56690049324895,1.67832092156846,129,1,3,"3 Month Delay",18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4566.90049324895
"515",3,4.75427048021394,1.53696074893147,129,1,3,"3 Month Delay",19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4754.27048021394
"516",4,5.21669895928342,1.05913024029416,129,1,3,"3 Month Delay",20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5216.69895928342
"517",1,4.73973973876801,2.00749192058076,130,1,3,"3 Month Delay",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4739.73973876801
"518",2,4.70332637313925,1.8540136362944,130,1,3,"3 Month Delay",22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4703.32637313925
"519",3,4.88612670603756,1.71626689033315,130,1,3,"3 Month Delay",23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4886.12670603756
"520",4,5.27302759858778,1.17866332264804,130,1,3,"3 Month Delay",24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5273.02759858778
"521",1,4.8769421562589,2.15210103096736,131,1,3,"3 Month Delay",25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4876.9421562589
"522",2,4.84446380665827,2.02684250262434,131,1,3,"3 Month Delay",26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4844.46380665827
"523",3,5.02892235805836,1.86333224145097,131,1,3,"3 Month Delay",27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5028.92235805836
"524",4,5.32562086952737,1.27580893462146,131,1,3,"3 Month Delay",28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5325.62086952737
"525",1,5.0335496146828,2.30391074290084,132,1,3,"3 Month Delay",29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5033.5496146828
"526",2,4.97134328063874,2.14261981907598,132,1,3,"3 Month Delay",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4971.34328063874
"527",3,5.1588030830262,1.98298592925034,132,1,3,"3 Month Delay",31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5158.8030830262
