"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","LSCOOptionText","CRLCOOptionText","MESCDOptionText","TENPC","select","tag"
"187",1,4.71374471241389,2.08235835428994,32,0,0,"Uncertainty",125,32,100,0.25,1,1,0.25,0.5,0.3,0.2,0.5,1,"Standard","LSCO =  0.3","CRLCO =  0.2","MESCD =  0.5",4713.74471241389,"min","LSCO =  0.3   CRLCO =  0.2   MESCD =  0.5"
"188",1,4.71374471241389,2.08235835428994,94,1,0,"Flexibility",125,32,100,0.25,1,1,0.25,0.5,0.3,0.2,0.5,1,"Standard","LSCO =  0.3","CRLCO =  0.2","MESCD =  0.5",4713.74471241389,"min","LSCO =  0.3   CRLCO =  0.2   MESCD =  0.5"
"189",1,4.71374471241389,2.08235835428994,156,1,3,"3 Month Delay",125,32,100,0.25,1,1,0.25,0.5,0.3,0.2,0.5,1,"Standard","LSCO =  0.3","CRLCO =  0.2","MESCD =  0.5",4713.74471241389,"min","LSCO =  0.3   CRLCO =  0.2   MESCD =  0.5"
"190",1,4.71374471241389,2.08235835428994,218,1,6,"6 Month Delay",125,32,100,0.25,1,1,0.25,0.5,0.3,0.2,0.5,1,"Standard","LSCO =  0.3","CRLCO =  0.2","MESCD =  0.5",4713.74471241389,"min","LSCO =  0.3   CRLCO =  0.2   MESCD =  0.5"
"191",1,4.71374471241389,2.08235835428994,280,1,9,"9 Month Delay",125,32,100,0.25,1,1,0.25,0.5,0.3,0.2,0.5,1,"Standard","LSCO =  0.3","CRLCO =  0.2","MESCD =  0.5",4713.74471241389,"min","LSCO =  0.3   CRLCO =  0.2   MESCD =  0.5"
"192",1,4.71374471241389,2.08235835428994,342,1,12,"12 Month Delay",125,32,100,0.25,1,1,0.25,0.5,0.3,0.2,0.5,1,"Standard","LSCO =  0.3","CRLCO =  0.2","MESCD =  0.5",4713.74471241389,"min","LSCO =  0.3   CRLCO =  0.2   MESCD =  0.5"
"193",1,4.9627531528695,2.41583860453947,33,0,0,"Uncertainty",129,33,100,0.25,1,1,0.25,0.5,0.3,0.3,0.4,1,"Standard","LSCO =  0.3","CRLCO =  0.3","MESCD =  0.4",4962.7531528695,"min","LSCO =  0.3   CRLCO =  0.3   MESCD =  0.4"
"194",1,4.9627531528695,2.41583860453947,95,1,0,"Flexibility",129,33,100,0.25,1,1,0.25,0.5,0.3,0.3,0.4,1,"Standard","LSCO =  0.3","CRLCO =  0.3","MESCD =  0.4",4962.7531528695,"min","LSCO =  0.3   CRLCO =  0.3   MESCD =  0.4"
"195",1,4.9627531528695,2.41583860453947,157,1,3,"3 Month Delay",129,33,100,0.25,1,1,0.25,0.5,0.3,0.3,0.4,1,"Standard","LSCO =  0.3","CRLCO =  0.3","MESCD =  0.4",4962.7531528695,"min","LSCO =  0.3   CRLCO =  0.3   MESCD =  0.4"
"196",1,4.9627531528695,2.41583860453947,219,1,6,"6 Month Delay",129,33,100,0.25,1,1,0.25,0.5,0.3,0.3,0.4,1,"Standard","LSCO =  0.3","CRLCO =  0.3","MESCD =  0.4",4962.7531528695,"min","LSCO =  0.3   CRLCO =  0.3   MESCD =  0.4"
"197",1,4.9627531528695,2.41583860453947,281,1,9,"9 Month Delay",129,33,100,0.25,1,1,0.25,0.5,0.3,0.3,0.4,1,"Standard","LSCO =  0.3","CRLCO =  0.3","MESCD =  0.4",4962.7531528695,"min","LSCO =  0.3   CRLCO =  0.3   MESCD =  0.4"
"198",1,4.9627531528695,2.41583860453947,343,1,12,"12 Month Delay",129,33,100,0.25,1,1,0.25,0.5,0.3,0.3,0.4,1,"Standard","LSCO =  0.3","CRLCO =  0.3","MESCD =  0.4",4962.7531528695,"min","LSCO =  0.3   CRLCO =  0.3   MESCD =  0.4"
"199",1,5.0789004356971,2.45987164558629,34,0,0,"Uncertainty",133,34,100,0.25,1,1,0.25,0.5,0.3,0.4,0.3,1,"Standard","LSCO =  0.3","CRLCO =  0.4","MESCD =  0.3",5078.9004356971,"min","LSCO =  0.3   CRLCO =  0.4   MESCD =  0.3"
"200",1,5.0789004356971,2.45987164558629,96,1,0,"Flexibility",133,34,100,0.25,1,1,0.25,0.5,0.3,0.4,0.3,1,"Standard","LSCO =  0.3","CRLCO =  0.4","MESCD =  0.3",5078.9004356971,"min","LSCO =  0.3   CRLCO =  0.4   MESCD =  0.3"
"201",1,5.0789004356971,2.45987164558629,158,1,3,"3 Month Delay",133,34,100,0.25,1,1,0.25,0.5,0.3,0.4,0.3,1,"Standard","LSCO =  0.3","CRLCO =  0.4","MESCD =  0.3",5078.9004356971,"min","LSCO =  0.3   CRLCO =  0.4   MESCD =  0.3"
"202",1,5.0789004356971,2.45987164558629,220,1,6,"6 Month Delay",133,34,100,0.25,1,1,0.25,0.5,0.3,0.4,0.3,1,"Standard","LSCO =  0.3","CRLCO =  0.4","MESCD =  0.3",5078.9004356971,"min","LSCO =  0.3   CRLCO =  0.4   MESCD =  0.3"
"203",1,5.0789004356971,2.45987164558629,282,1,9,"9 Month Delay",133,34,100,0.25,1,1,0.25,0.5,0.3,0.4,0.3,1,"Standard","LSCO =  0.3","CRLCO =  0.4","MESCD =  0.3",5078.9004356971,"min","LSCO =  0.3   CRLCO =  0.4   MESCD =  0.3"
"204",1,5.0789004356971,2.45987164558629,344,1,12,"12 Month Delay",133,34,100,0.25,1,1,0.25,0.5,0.3,0.4,0.3,1,"Standard","LSCO =  0.3","CRLCO =  0.4","MESCD =  0.3",5078.9004356971,"min","LSCO =  0.3   CRLCO =  0.4   MESCD =  0.3"
"205",1,5.15279431133059,2.48208305768054,35,0,0,"Uncertainty",137,35,100,0.25,1,1,0.25,0.5,0.3,0.5,0.2,1,"Standard","LSCO =  0.3","CRLCO =  0.5","MESCD =  0.2",5152.79431133059,"min","LSCO =  0.3   CRLCO =  0.5   MESCD =  0.2"
"206",1,5.15279431133059,2.48208305768054,97,1,0,"Flexibility",137,35,100,0.25,1,1,0.25,0.5,0.3,0.5,0.2,1,"Standard","LSCO =  0.3","CRLCO =  0.5","MESCD =  0.2",5152.79431133059,"min","LSCO =  0.3   CRLCO =  0.5   MESCD =  0.2"
"207",1,5.15279431133059,2.48208305768054,159,1,3,"3 Month Delay",137,35,100,0.25,1,1,0.25,0.5,0.3,0.5,0.2,1,"Standard","LSCO =  0.3","CRLCO =  0.5","MESCD =  0.2",5152.79431133059,"min","LSCO =  0.3   CRLCO =  0.5   MESCD =  0.2"
"208",1,5.15279431133059,2.48208305768054,221,1,6,"6 Month Delay",137,35,100,0.25,1,1,0.25,0.5,0.3,0.5,0.2,1,"Standard","LSCO =  0.3","CRLCO =  0.5","MESCD =  0.2",5152.79431133059,"min","LSCO =  0.3   CRLCO =  0.5   MESCD =  0.2"
"209",1,5.15279431133059,2.48208305768054,283,1,9,"9 Month Delay",137,35,100,0.25,1,1,0.25,0.5,0.3,0.5,0.2,1,"Standard","LSCO =  0.3","CRLCO =  0.5","MESCD =  0.2",5152.79431133059,"min","LSCO =  0.3   CRLCO =  0.5   MESCD =  0.2"
"210",1,5.15279431133059,2.48208305768054,345,1,12,"12 Month Delay",137,35,100,0.25,1,1,0.25,0.5,0.3,0.5,0.2,1,"Standard","LSCO =  0.3","CRLCO =  0.5","MESCD =  0.2",5152.79431133059,"min","LSCO =  0.3   CRLCO =  0.5   MESCD =  0.2"
"211",1,5.26894265691307,2.51611825503515,36,0,0,"Uncertainty",141,36,100,0.25,1,1,0.25,0.5,0.3,0.7,0,1,"Standard","LSCO =  0.3","CRLCO =  0.7","MESCD =  0",5268.94265691307,"min","LSCO =  0.3   CRLCO =  0.7   MESCD =  0"
"212",1,5.26894265691307,2.51611825503515,98,1,0,"Flexibility",141,36,100,0.25,1,1,0.25,0.5,0.3,0.7,0,1,"Standard","LSCO =  0.3","CRLCO =  0.7","MESCD =  0",5268.94265691307,"min","LSCO =  0.3   CRLCO =  0.7   MESCD =  0"
"213",1,5.26894265691307,2.51611825503515,160,1,3,"3 Month Delay",141,36,100,0.25,1,1,0.25,0.5,0.3,0.7,0,1,"Standard","LSCO =  0.3","CRLCO =  0.7","MESCD =  0",5268.94265691307,"min","LSCO =  0.3   CRLCO =  0.7   MESCD =  0"
"214",1,5.26894265691307,2.51611825503515,222,1,6,"6 Month Delay",141,36,100,0.25,1,1,0.25,0.5,0.3,0.7,0,1,"Standard","LSCO =  0.3","CRLCO =  0.7","MESCD =  0",5268.94265691307,"min","LSCO =  0.3   CRLCO =  0.7   MESCD =  0"
"215",1,5.26894265691307,2.51611825503515,284,1,9,"9 Month Delay",141,36,100,0.25,1,1,0.25,0.5,0.3,0.7,0,1,"Standard","LSCO =  0.3","CRLCO =  0.7","MESCD =  0",5268.94265691307,"min","LSCO =  0.3   CRLCO =  0.7   MESCD =  0"
"216",1,5.26894265691307,2.51611825503515,346,1,12,"12 Month Delay",141,36,100,0.25,1,1,0.25,0.5,0.3,0.7,0,1,"Standard","LSCO =  0.3","CRLCO =  0.7","MESCD =  0",5268.94265691307,"min","LSCO =  0.3   CRLCO =  0.7   MESCD =  0"
"217",2,4.73958697567434,1.83104939591669,37,0,0,"Uncertainty",146,37,100,0.25,1,1,0.25,0.5,0.4,0,0.6,1,"Simple","LSCO =  0.4","CRLCO =  0","MESCD =  0.6",4739.58697567434,"min","LSCO =  0.4   CRLCO =  0   MESCD =  0.6"
"218",2,4.66891276365293,1.84625589353647,99,1,0,"Flexibility",146,37,100,0.25,1,1,0.25,0.5,0.4,0,0.6,1,"Simple","LSCO =  0.4","CRLCO =  0","MESCD =  0.6",4668.91276365293,"min","LSCO =  0.4   CRLCO =  0   MESCD =  0.6"
"219",2,4.66875934055983,1.84617482735243,161,1,3,"3 Month Delay",146,37,100,0.25,1,1,0.25,0.5,0.4,0,0.6,1,"Simple","LSCO =  0.4","CRLCO =  0","MESCD =  0.6",4668.75934055983,"min","LSCO =  0.4   CRLCO =  0   MESCD =  0.6"
"220",2,4.66860672012702,1.8460942009163,223,1,6,"6 Month Delay",146,37,100,0.25,1,1,0.25,0.5,0.4,0,0.6,1,"Simple","LSCO =  0.4","CRLCO =  0","MESCD =  0.6",4668.60672012702,"min","LSCO =  0.4   CRLCO =  0   MESCD =  0.6"
"221",2,4.66845489815525,1.84601401176632,285,1,9,"9 Month Delay",146,37,100,0.25,1,1,0.25,0.5,0.4,0,0.6,1,"Simple","LSCO =  0.4","CRLCO =  0","MESCD =  0.6",4668.45489815525,"min","LSCO =  0.4   CRLCO =  0   MESCD =  0.6"
"222",2,4.66830387046721,1.84593425745524,347,1,12,"12 Month Delay",146,37,100,0.25,1,1,0.25,0.5,0.4,0,0.6,1,"Simple","LSCO =  0.4","CRLCO =  0","MESCD =  0.6",4668.30387046721,"min","LSCO =  0.4   CRLCO =  0   MESCD =  0.6"
"223",2,4.95398078878677,2.18998409967149,38,0,0,"Uncertainty",150,38,100,0.25,1,1,0.25,0.5,0.4,0.1,0.5,1,"Simple","LSCO =  0.4","CRLCO =  0.1","MESCD =  0.5",4953.98078878677,"min","LSCO =  0.4   CRLCO =  0.1   MESCD =  0.5"
"224",2,4.88986985080547,2.20455466517357,100,1,0,"Flexibility",150,38,100,0.25,1,1,0.25,0.5,0.4,0.1,0.5,1,"Simple","LSCO =  0.4","CRLCO =  0.1","MESCD =  0.5",4889.86985080547,"min","LSCO =  0.4   CRLCO =  0.1   MESCD =  0.5"
"225",2,4.889682090773,2.204477088698,162,1,3,"3 Month Delay",150,38,100,0.25,1,1,0.25,0.5,0.4,0.1,0.5,1,"Simple","LSCO =  0.4","CRLCO =  0.1","MESCD =  0.5",4889.682090773,"min","LSCO =  0.4   CRLCO =  0.1   MESCD =  0.5"
"226",2,4.88949531304064,2.2043999320521,224,1,6,"6 Month Delay",150,38,100,0.25,1,1,0.25,0.5,0.4,0.1,0.5,1,"Simple","LSCO =  0.4","CRLCO =  0.1","MESCD =  0.5",4889.49531304064,"min","LSCO =  0.4   CRLCO =  0.1   MESCD =  0.5"
"227",2,4.88930951246932,2.20432319289508,286,1,9,"9 Month Delay",150,38,100,0.25,1,1,0.25,0.5,0.4,0.1,0.5,1,"Simple","LSCO =  0.4","CRLCO =  0.1","MESCD =  0.5",4889.30951246932,"min","LSCO =  0.4   CRLCO =  0.1   MESCD =  0.5"
"228",2,4.88912468394684,2.20424686889986,348,1,12,"12 Month Delay",150,38,100,0.25,1,1,0.25,0.5,0.4,0.1,0.5,1,"Simple","LSCO =  0.4","CRLCO =  0.1","MESCD =  0.5",4889.12468394684,"min","LSCO =  0.4   CRLCO =  0.1   MESCD =  0.5"
"229",2,5.13454940045686,2.59911467989369,39,0,0,"Uncertainty",154,39,100,0.25,1,1,0.25,0.5,0.4,0.2,0.4,1,"Simple","LSCO =  0.4","CRLCO =  0.2","MESCD =  0.4",5134.54940045686,"min","LSCO =  0.4   CRLCO =  0.2   MESCD =  0.4"
"230",2,5.07693690158485,2.611472315793,101,1,0,"Flexibility",154,39,100,0.25,1,1,0.25,0.5,0.4,0.2,0.4,1,"Simple","LSCO =  0.4","CRLCO =  0.2","MESCD =  0.4",5076.93690158485,"min","LSCO =  0.4   CRLCO =  0.2   MESCD =  0.4"
"231",2,5.0767151438085,2.61140650626804,163,1,3,"3 Month Delay",154,39,100,0.25,1,1,0.25,0.5,0.4,0.2,0.4,1,"Simple","LSCO =  0.4","CRLCO =  0.2","MESCD =  0.4",5076.7151438085,"min","LSCO =  0.4   CRLCO =  0.2   MESCD =  0.4"
"232",2,5.07649454619754,2.61134105306874,225,1,6,"6 Month Delay",154,39,100,0.25,1,1,0.25,0.5,0.4,0.2,0.4,1,"Simple","LSCO =  0.4","CRLCO =  0.2","MESCD =  0.4",5076.49454619754,"min","LSCO =  0.4   CRLCO =  0.2   MESCD =  0.4"
"233",2,5.07627510268234,2.61127595420625,287,1,9,"9 Month Delay",154,39,100,0.25,1,1,0.25,0.5,0.4,0.2,0.4,1,"Simple","LSCO =  0.4","CRLCO =  0.2","MESCD =  0.4",5076.27510268234,"min","LSCO =  0.4   CRLCO =  0.2   MESCD =  0.4"
"234",2,5.07605680722505,2.61121120770343,349,1,12,"12 Month Delay",154,39,100,0.25,1,1,0.25,0.5,0.4,0.2,0.4,1,"Simple","LSCO =  0.4","CRLCO =  0.2","MESCD =  0.4",5076.05680722505,"min","LSCO =  0.4   CRLCO =  0.2   MESCD =  0.4"
"235",2,5.21086399033999,2.62458067588203,40,0,0,"Uncertainty",158,40,100,0.25,1,1,0.25,0.5,0.4,0.3,0.3,1,"Simple","LSCO =  0.4","CRLCO =  0.3","MESCD =  0.3",5210.86399033999,"min","LSCO =  0.4   CRLCO =  0.3   MESCD =  0.3"
"236",2,5.15984979376316,2.63495492860666,102,1,0,"Flexibility",158,40,100,0.25,1,1,0.25,0.5,0.4,0.3,0.3,1,"Simple","LSCO =  0.4","CRLCO =  0.3","MESCD =  0.3",5159.84979376316,"min","LSCO =  0.4   CRLCO =  0.3   MESCD =  0.3"
"237",2,5.15959351579086,2.63489958017237,164,1,3,"3 Month Delay",158,40,100,0.25,1,1,0.25,0.5,0.4,0.3,0.3,1,"Simple","LSCO =  0.4","CRLCO =  0.3","MESCD =  0.3",5159.59351579086,"min","LSCO =  0.4   CRLCO =  0.3   MESCD =  0.3"
"238",2,5.15933857858252,2.63484453246411,226,1,6,"6 Month Delay",158,40,100,0.25,1,1,0.25,0.5,0.4,0.3,0.3,1,"Simple","LSCO =  0.4","CRLCO =  0.3","MESCD =  0.3",5159.33857858252,"min","LSCO =  0.4   CRLCO =  0.3   MESCD =  0.3"
"239",2,5.15908497512367,2.63478978379281,288,1,9,"9 Month Delay",158,40,100,0.25,1,1,0.25,0.5,0.4,0.3,0.3,1,"Simple","LSCO =  0.4","CRLCO =  0.3","MESCD =  0.3",5159.08497512367,"min","LSCO =  0.4   CRLCO =  0.3   MESCD =  0.3"
"240",2,5.15883269843658,2.6347353324794,350,1,12,"12 Month Delay",158,40,100,0.25,1,1,0.25,0.5,0.4,0.3,0.3,1,"Simple","LSCO =  0.4","CRLCO =  0.3","MESCD =  0.3",5158.83269843658,"min","LSCO =  0.4   CRLCO =  0.3   MESCD =  0.3"
"241",2,5.40282412673128,2.84135490420726,41,0,0,"Uncertainty",162,41,100,0.25,1,1,0.25,0.5,0.4,0.4,0.2,1,"Simple","LSCO =  0.4","CRLCO =  0.4","MESCD =  0.2",5402.82412673128,"min","LSCO =  0.4   CRLCO =  0.4   MESCD =  0.2"
"242",2,5.35912864974976,2.84923950193247,103,1,0,"Flexibility",162,41,100,0.25,1,1,0.25,0.5,0.4,0.4,0.2,1,"Simple","LSCO =  0.4","CRLCO =  0.4","MESCD =  0.2",5359.12864974976,"min","LSCO =  0.4   CRLCO =  0.4   MESCD =  0.2"
"243",2,5.35883408258985,2.84919743454949,165,1,3,"3 Month Delay",162,41,100,0.25,1,1,0.25,0.5,0.4,0.4,0.2,1,"Simple","LSCO =  0.4","CRLCO =  0.4","MESCD =  0.2",5358.83408258985,"min","LSCO =  0.4   CRLCO =  0.4   MESCD =  0.2"
"244",2,5.39834030649997,2.91005509431288,227,1,6,"6 Month Delay",162,41,100,0.25,1,1,0.25,0.5,0.4,0.4,0.2,1,"Simple","LSCO =  0.4","CRLCO =  0.4","MESCD =  0.2",5398.34030649997,"min","LSCO =  0.4   CRLCO =  0.4   MESCD =  0.2"
"245",2,5.39804881343895,2.9100131371011,289,1,9,"9 Month Delay",162,41,100,0.25,1,1,0.25,0.5,0.4,0.4,0.2,1,"Simple","LSCO =  0.4","CRLCO =  0.4","MESCD =  0.2",5398.04881343895,"min","LSCO =  0.4   CRLCO =  0.4   MESCD =  0.2"
"246",2,5.43707394949954,3.02083184391623,351,1,12,"12 Month Delay",162,41,100,0.25,1,1,0.25,0.5,0.4,0.4,0.2,1,"Simple","LSCO =  0.4","CRLCO =  0.4","MESCD =  0.2",5437.07394949954,"min","LSCO =  0.4   CRLCO =  0.4   MESCD =  0.2"
"247",2,5.55356622226846,3.15538912084226,42,0,0,"Uncertainty",166,42,100,0.25,1,1,0.25,0.5,0.4,0.5,0.1,1,"Simple","LSCO =  0.4","CRLCO =  0.5","MESCD =  0.1",5553.56622226846,"min","LSCO =  0.4   CRLCO =  0.5   MESCD =  0.1"
"248",2,5.5172009115197,3.1599095658328,104,1,0,"Flexibility",166,42,100,0.25,1,1,0.25,0.5,0.4,0.5,0.1,1,"Simple","LSCO =  0.4","CRLCO =  0.5","MESCD =  0.1",5517.2009115197,"min","LSCO =  0.4   CRLCO =  0.5   MESCD =  0.1"
"249",2,5.51686799528705,3.15988542901204,166,1,3,"3 Month Delay",166,42,100,0.25,1,1,0.25,0.5,0.4,0.5,0.1,1,"Simple","LSCO =  0.4","CRLCO =  0.5","MESCD =  0.1",5516.86799528706,"min","LSCO =  0.4   CRLCO =  0.5   MESCD =  0.1"
"250",2,5.55633607075445,3.21290429373156,228,1,6,"6 Month Delay",166,42,100,0.25,1,1,0.25,0.5,0.4,0.5,0.1,1,"Simple","LSCO =  0.4","CRLCO =  0.5","MESCD =  0.1",5556.33607075445,"min","LSCO =  0.4   CRLCO =  0.5   MESCD =  0.1"
"251",2,5.5560066288311,3.21288018599941,290,1,9,"9 Month Delay",166,42,100,0.25,1,1,0.25,0.5,0.4,0.5,0.1,1,"Simple","LSCO =  0.4","CRLCO =  0.5","MESCD =  0.1",5556.0066288311,"min","LSCO =  0.4   CRLCO =  0.5   MESCD =  0.1"
"252",2,5.59499401456559,3.3117055640916,352,1,12,"12 Month Delay",166,42,100,0.25,1,1,0.25,0.5,0.4,0.5,0.1,1,"Simple","LSCO =  0.4","CRLCO =  0.5","MESCD =  0.1",5594.99401456559,"min","LSCO =  0.4   CRLCO =  0.5   MESCD =  0.1"
"253",1,5.63101115470935,2.94659245472988,43,0,0,"Uncertainty",169,43,100,0.25,1,1,0.25,0.5,0.4,0.6,0,1,"Standard","LSCO =  0.4","CRLCO =  0.6","MESCD =  0",5631.01115470935,"min","LSCO =  0.4   CRLCO =  0.6   MESCD =  0"
"254",1,5.63101115470935,2.94659245472988,105,1,0,"Flexibility",169,43,100,0.25,1,1,0.25,0.5,0.4,0.6,0,1,"Standard","LSCO =  0.4","CRLCO =  0.6","MESCD =  0",5631.01115470935,"min","LSCO =  0.4   CRLCO =  0.6   MESCD =  0"
"255",1,5.63101115470935,2.94659245472988,167,1,3,"3 Month Delay",169,43,100,0.25,1,1,0.25,0.5,0.4,0.6,0,1,"Standard","LSCO =  0.4","CRLCO =  0.6","MESCD =  0",5631.01115470935,"min","LSCO =  0.4   CRLCO =  0.6   MESCD =  0"
"256",1,5.63101115470935,2.94659245472988,229,1,6,"6 Month Delay",169,43,100,0.25,1,1,0.25,0.5,0.4,0.6,0,1,"Standard","LSCO =  0.4","CRLCO =  0.6","MESCD =  0",5631.01115470935,"min","LSCO =  0.4   CRLCO =  0.6   MESCD =  0"
"257",1,5.63101115470935,2.94659245472988,291,1,9,"9 Month Delay",169,43,100,0.25,1,1,0.25,0.5,0.4,0.6,0,1,"Standard","LSCO =  0.4","CRLCO =  0.6","MESCD =  0",5631.01115470935,"min","LSCO =  0.4   CRLCO =  0.6   MESCD =  0"
"258",1,5.63101115470935,2.94659245472988,353,1,12,"12 Month Delay",169,43,100,0.25,1,1,0.25,0.5,0.4,0.6,0,1,"Standard","LSCO =  0.4","CRLCO =  0.6","MESCD =  0",5631.01115470935,"min","LSCO =  0.4   CRLCO =  0.6   MESCD =  0"
"259",1,5.23808997501395,2.77208286324866,44,0,0,"Uncertainty",173,44,100,0.25,1,1,0.25,0.5,0.5,0,0.5,1,"Standard","LSCO =  0.5","CRLCO =  0","MESCD =  0.5",5238.08997501395,"min","LSCO =  0.5   CRLCO =  0   MESCD =  0.5"
"260",2,5.17498534378842,3.07686301514816,106,1,0,"Flexibility",174,44,100,0.25,1,1,0.25,0.5,0.5,0,0.5,1,"Simple","LSCO =  0.5","CRLCO =  0","MESCD =  0.5",5174.98534378841,"min","LSCO =  0.5   CRLCO =  0   MESCD =  0.5"
"261",2,5.17479740049937,3.07678917040407,168,1,3,"3 Month Delay",174,44,100,0.25,1,1,0.25,0.5,0.5,0,0.5,1,"Simple","LSCO =  0.5","CRLCO =  0","MESCD =  0.5",5174.79740049937,"min","LSCO =  0.5   CRLCO =  0   MESCD =  0.5"
"262",2,5.17461044046918,3.07671572220885,230,1,6,"6 Month Delay",174,44,100,0.25,1,1,0.25,0.5,0.5,0,0.5,1,"Simple","LSCO =  0.5","CRLCO =  0","MESCD =  0.5",5174.61044046918,"min","LSCO =  0.5   CRLCO =  0   MESCD =  0.5"
"263",2,5.21401549166448,3.08809233045067,292,1,9,"9 Month Delay",174,44,100,0.25,1,1,0.25,0.5,0.5,0,0.5,1,"Simple","LSCO =  0.5","CRLCO =  0","MESCD =  0.5",5214.01549166448,"min","LSCO =  0.5   CRLCO =  0   MESCD =  0.5"
"264",2,5.21383048274664,3.08801744451208,354,1,12,"12 Month Delay",174,44,100,0.25,1,1,0.25,0.5,0.5,0,0.5,1,"Simple","LSCO =  0.5","CRLCO =  0","MESCD =  0.5",5213.83048274664,"min","LSCO =  0.5   CRLCO =  0   MESCD =  0.5"
"265",2,5.41962986518473,3.35215617619666,45,0,0,"Uncertainty",178,45,100,0.25,1,1,0.25,0.5,0.5,0.1,0.4,1,"Simple","LSCO =  0.5","CRLCO =  0.1","MESCD =  0.4",5419.62986518473,"min","LSCO =  0.5   CRLCO =  0.1   MESCD =  0.4"
"266",2,5.36205239456779,3.36438158959619,107,1,0,"Flexibility",178,45,100,0.25,1,1,0.25,0.5,0.5,0.1,0.4,1,"Simple","LSCO =  0.5","CRLCO =  0.1","MESCD =  0.4",5362.05239456779,"min","LSCO =  0.5   CRLCO =  0.1   MESCD =  0.4"
"267",2,5.36183045353487,3.36431672693673,169,1,3,"3 Month Delay",178,45,100,0.25,1,1,0.25,0.5,0.5,0.1,0.4,1,"Simple","LSCO =  0.5","CRLCO =  0.1","MESCD =  0.4",5361.83045353487,"min","LSCO =  0.5   CRLCO =  0.1   MESCD =  0.4"
"268",2,5.36160967362608,3.36425221300979,231,1,6,"6 Month Delay",178,45,100,0.25,1,1,0.25,0.5,0.5,0.1,0.4,1,"Simple","LSCO =  0.5","CRLCO =  0.1","MESCD =  0.4",5361.60967362608,"min","LSCO =  0.5   CRLCO =  0.1   MESCD =  0.4"
"269",2,5.40098108187751,3.37244591954607,293,1,9,"9 Month Delay",178,45,100,0.25,1,1,0.25,0.5,0.5,0.1,0.4,1,"Simple","LSCO =  0.5","CRLCO =  0.1","MESCD =  0.4",5400.98108187751,"min","LSCO =  0.5   CRLCO =  0.1   MESCD =  0.4"
"270",2,5.40076260602485,3.37238036702151,355,1,12,"12 Month Delay",178,45,100,0.25,1,1,0.25,0.5,0.5,0.1,0.4,1,"Simple","LSCO =  0.5","CRLCO =  0.1","MESCD =  0.4",5400.76260602485,"min","LSCO =  0.5   CRLCO =  0.1   MESCD =  0.4"
"271",2,5.49594445506786,3.36541624854984,46,0,0,"Uncertainty",182,46,100,0.25,1,1,0.25,0.5,0.5,0.2,0.3,1,"Simple","LSCO =  0.5","CRLCO =  0.2","MESCD =  0.3",5495.94445506786,"min","LSCO =  0.5   CRLCO =  0.2   MESCD =  0.3"
"272",3,5.43194636860988,2.22260457758209,108,1,0,"Flexibility",183,46,100,0.25,1,1,0.25,0.5,0.5,0.2,0.3,1,"Advanced","LSCO =  0.5","CRLCO =  0.2","MESCD =  0.3",5431.94636860988,"min","LSCO =  0.5   CRLCO =  0.2   MESCD =  0.3"
"273",3,5.43107986727427,2.22238361374789,170,1,3,"3 Month Delay",183,46,100,0.25,1,1,0.25,0.5,0.5,0.2,0.3,1,"Advanced","LSCO =  0.5","CRLCO =  0.2","MESCD =  0.3",5431.07986727427,"min","LSCO =  0.5   CRLCO =  0.2   MESCD =  0.3"
"274",2,5.44445370601106,3.3754672595632,232,1,6,"6 Month Delay",182,46,100,0.25,1,1,0.25,0.5,0.5,0.2,0.3,1,"Simple","LSCO =  0.5","CRLCO =  0.2","MESCD =  0.3",5444.45370601106,"min","LSCO =  0.5   CRLCO =  0.2   MESCD =  0.3"
"275",2,5.48379095431884,3.382665464583,294,1,9,"9 Month Delay",182,46,100,0.25,1,1,0.25,0.5,0.5,0.2,0.3,1,"Simple","LSCO =  0.5","CRLCO =  0.2","MESCD =  0.3",5483.79095431884,"min","LSCO =  0.5   CRLCO =  0.2   MESCD =  0.3"
"276",2,5.48353849723637,3.38261097837137,356,1,12,"12 Month Delay",182,46,100,0.25,1,1,0.25,0.5,0.5,0.2,0.3,1,"Simple","LSCO =  0.5","CRLCO =  0.2","MESCD =  0.3",5483.53849723637,"min","LSCO =  0.5   CRLCO =  0.2   MESCD =  0.3"
"277",1,5.67713957393064,3.00730534805589,47,0,0,"Uncertainty",185,47,100,0.25,1,1,0.25,0.5,0.5,0.3,0.2,1,"Standard","LSCO =  0.5","CRLCO =  0.3","MESCD =  0.2",5677.13957393064,"min","LSCO =  0.5   CRLCO =  0.3   MESCD =  0.2"
"278",2,5.6442441427327,3.52915027819301,109,1,0,"Flexibility",186,47,100,0.25,1,1,0.25,0.5,0.5,0.3,0.2,1,"Simple","LSCO =  0.5","CRLCO =  0.3","MESCD =  0.2",5644.2441427327,"min","LSCO =  0.5   CRLCO =  0.3   MESCD =  0.2"
"279",2,5.64394939231623,3.52910913455991,171,1,3,"3 Month Delay",186,47,100,0.25,1,1,0.25,0.5,0.5,0.3,0.2,1,"Simple","LSCO =  0.5","CRLCO =  0.3","MESCD =  0.2",5643.94939231623,"min","LSCO =  0.5   CRLCO =  0.3   MESCD =  0.2"
